auc,candidate_tag,delta_auc,delta_reference,evolution_prompt,node,patterns,relationship,run_id,status,step,ticker,variant,won
0.5423340961098398,step_2_candidate_1,-0.04347826086956508,last_accepted_winner,event_driven,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,97ce828d90464f0d904d89e7107e01f8,rejected,2,TSLA,1,True
0.45995423340961095,step_3_candidate_0,-0.12585812356979398,last_accepted_winner,event_driven,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,97ce828d90464f0d904d89e7107e01f8,rejected,3,TSLA,0,True
0.3180778032036613,step_3_candidate_1,-0.2677345537757436,last_accepted_winner,event_driven,CorporateAction,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",DESCRIBES_CORPORATE_ACTION,97ce828d90464f0d904d89e7107e01f8,rejected,3,TSLA,1,False
0.5789473684210527,step_4_candidate_0,-0.00686498855835227,last_accepted_winner,event_driven,MarketIndex,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",MENTIONS_MARKET_INDEX,97ce828d90464f0d904d89e7107e01f8,rejected,4,TSLA,0,False
0.6086956521739131,step_4_candidate_1,0.022883295194508158,last_accepted_winner,event_driven,LegalAction,"[[""Article"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""]]",INVOLVES_LEGAL_ACTION,97ce828d90464f0d904d89e7107e01f8,accepted,4,TSLA,1,True
0.5537757437070938,step_5_candidate_0,-0.05491990846681927,last_accepted_winner,event_driven,Executive,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",MENTIONS_EXECUTIVE,97ce828d90464f0d904d89e7107e01f8,rejected,5,TSLA,0,True
0.46910755148741423,step_5_candidate_1,-0.13958810068649885,last_accepted_winner,event_driven,Product,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",MENTIONS_PRODUCT,97ce828d90464f0d904d89e7107e01f8,rejected,5,TSLA,1,False
0.5240274599542334,step_6_candidate_0,-0.0846681922196797,last_accepted_winner,event_driven,MarketCap,"[[""Company"", ""HAS_MARKET_CAP"", ""MarketCap""]]",HAS_MARKET_CAP,97ce828d90464f0d904d89e7107e01f8,rejected,6,TSLA,0,True
0.34324942791762014,step_6_candidate_1,-0.26544622425629294,last_accepted_winner,event_driven,EarningsReport,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",HAS_EARNINGS_REPORT,97ce828d90464f0d904d89e7107e01f8,rejected,6,TSLA,1,False
0.402745995423341,step_7_candidate_0,-0.20594965675057209,last_accepted_winner,event_driven,MergersAndAcquisitions,"[[""Article"", ""DESCRIBES_M&A"", ""MergersAndAcquisitions""]]",DESCRIBES_M&A,97ce828d90464f0d904d89e7107e01f8,rejected,7,TSLA,0,False
0.49199084668192217,step_7_candidate_1,-0.11670480549199092,last_accepted_winner,event_driven,Competitor,"[[""Company"", ""COMPETES_WITH"", ""Competitor""]]",COMPETES_WITH,97ce828d90464f0d904d89e7107e01f8,rejected,7,TSLA,1,True
0.49199084668192217,step_1_candidate_0,-0.029748283752860427,baseline_article_embedding,default,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,7cf7a61f42204e9ab62bcf14d1c698f2,rejected,1,TSLA,0,False
0.5446224256292906,step_1_candidate_1,0.022883295194508046,baseline_article_embedding,default,RegulatoryBody,"[[""Article"", ""ISSUED_BY"", ""RegulatoryBody""]]",ISSUED_BY,7cf7a61f42204e9ab62bcf14d1c698f2,accepted,1,TSLA,1,True
0.5789473684210527,step_2_candidate_0,0.034324942791762014,last_accepted_winner,default,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,7cf7a61f42204e9ab62bcf14d1c698f2,accepted,2,TSLA,0,True
0.4897025171624714,step_2_candidate_1,-0.05491990846681927,last_accepted_winner,default,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,7cf7a61f42204e9ab62bcf14d1c698f2,rejected,2,TSLA,1,False
0.5835240274599542,step_3_candidate_0,0.004576659038901587,last_accepted_winner,default,MarketIndex,"[[""Article"", ""MENTIONS"", ""MarketIndex""]]",REFERENCES,7cf7a61f42204e9ab62bcf14d1c698f2,rejected,3,TSLA,0,False
0.608695652173913,step_3_candidate_1,0.029748283752860316,last_accepted_winner,default,CorporateAction,"[[""Company"", ""ANNOUNCES"", ""CorporateAction""], [""Article"", ""ANNOUNCES"", ""CorporateAction""]]",ANNOUNCES,7cf7a61f42204e9ab62bcf14d1c698f2,accepted,3,TSLA,1,True
0.5354691075514874,step_4_candidate_0,-0.07322654462242562,last_accepted_winner,default,EarningsReport,"[[""Company"", ""REPORTS_EARNINGS"", ""EarningsReport""], [""Article"", ""REPORTS_EARNINGS"", ""EarningsReport""]]",REPORTS_EARNINGS,7cf7a61f42204e9ab62bcf14d1c698f2,rejected,4,TSLA,0,False
0.5995423340961099,step_4_candidate_1,-0.009153318077803063,last_accepted_winner,default,EconomicSector,"[[""Company"", ""BELONGS_TO"", ""EconomicSector""]]",BELONGS_TO,7cf7a61f42204e9ab62bcf14d1c698f2,rejected,4,TSLA,1,True
0.5491990846681922,step_5_candidate_0,-0.05949656750572074,last_accepted_winner,default,EconomicEvent,"[[""Article"", ""REPORTS"", ""EconomicEvent""]]",REPORTS,7cf7a61f42204e9ab62bcf14d1c698f2,rejected,5,TSLA,0,True
0.49885583524027455,step_5_candidate_1,-0.10983981693363842,last_accepted_winner,default,EconomicEvent,"[[""Article"", ""REPORTS"", ""EconomicEvent""]]",REPORTS,7cf7a61f42204e9ab62bcf14d1c698f2,rejected,5,TSLA,1,False
0.4347826086956522,step_1_candidate_0,-0.08695652173913038,baseline_article_embedding,event_driven,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,3ccbba8ba9d84009adb2b086511b3c04,rejected,1,TSLA,0,False
0.49427917620137296,step_1_candidate_1,-0.027459954233409634,baseline_article_embedding,event_driven,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,3ccbba8ba9d84009adb2b086511b3c04,accepted,1,TSLA,1,True
0.6041189931350114,step_2_candidate_0,0.10983981693363842,last_accepted_winner,event_driven,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,3ccbba8ba9d84009adb2b086511b3c04,accepted,2,TSLA,0,True
0.3958810068649885,step_2_candidate_1,-0.09839816933638446,last_accepted_winner,event_driven,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,3ccbba8ba9d84009adb2b086511b3c04,rejected,2,TSLA,1,False
0.4645308924485126,step_3_candidate_0,-0.1395881006864988,last_accepted_winner,event_driven,CorporateAction,"[[""Company"", ""ANNOUNCES"", ""CorporateAction""], [""Article"", ""MENTIONS"", ""CorporateAction""]]",ANNOUNCES,3ccbba8ba9d84009adb2b086511b3c04,rejected,3,TSLA,0,True
0.34553775743707094,step_3_candidate_1,-0.25858123569794045,last_accepted_winner,event_driven,MarketIndex,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",MENTIONS_MARKET_INDEX,3ccbba8ba9d84009adb2b086511b3c04,rejected,3,TSLA,1,False
0.43935926773455375,step_4_candidate_0,-0.16475972540045764,last_accepted_winner,event_driven,EarningsReport,"[[""Company"", ""REPORTS_EARNINGS"", ""EarningsReport""]]",REPORTS_EARNINGS,3ccbba8ba9d84009adb2b086511b3c04,rejected,4,TSLA,0,True
0.34553775743707094,step_4_candidate_1,-0.25858123569794045,last_accepted_winner,event_driven,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,3ccbba8ba9d84009adb2b086511b3c04,rejected,4,TSLA,1,False
0.37986270022883295,step_5_candidate_0,-0.22425629290617843,last_accepted_winner,event_driven,LegalAction,"[[""Article"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""], [""Company"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""]]",INVOLVES_LEGAL_ACTION,3ccbba8ba9d84009adb2b086511b3c04,rejected,5,TSLA,0,True
0.3386727688787185,step_5_candidate_1,-0.2654462242562929,last_accepted_winner,event_driven,Executive,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",MENTIONS_EXECUTIVE,3ccbba8ba9d84009adb2b086511b3c04,rejected,5,TSLA,1,False
0.425629290617849,step_6_candidate_0,-0.1784897025171624,last_accepted_winner,event_driven,MarketCap,"[[""Company"", ""HAS_MARKET_CAP"", ""MarketCap""]]",HAS_MARKET_CAP,3ccbba8ba9d84009adb2b086511b3c04,rejected,6,TSLA,0,True
0.3890160183066361,step_6_candidate_1,-0.21510297482837526,last_accepted_winner,event_driven,Dividend,"[[""Company"", ""ANNOUNCES_DIVIDEND"", ""Dividend""]]",ANNOUNCES_DIVIDEND,3ccbba8ba9d84009adb2b086511b3c04,rejected,6,TSLA,1,False
0.2929061784897025,step_7_candidate_0,-0.31121281464530887,last_accepted_winner,event_driven,Product,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",MENTIONS_PRODUCT,3ccbba8ba9d84009adb2b086511b3c04,rejected,7,TSLA,0,False
0.4622425629290618,step_7_candidate_1,-0.1418764302059496,last_accepted_winner,event_driven,MarketEvent,"[[""Article"", ""MENTIONS_MARKET_EVENT"", ""MarketEvent""]]",MENTIONS_MARKET_EVENT,3ccbba8ba9d84009adb2b086511b3c04,rejected,7,TSLA,1,True
0.517162471395881,step_1_candidate_0,-0.004576659038901587,baseline_article_embedding,fundamental,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,e535c269408446e390521c71c4586f22,rejected,1,TSLA,0,False
0.5835240274599542,step_1_candidate_1,0.06178489702517165,baseline_article_embedding,fundamental,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,e535c269408446e390521c71c4586f22,accepted,1,TSLA,1,True
0.517162471395881,step_2_candidate_0,-0.06636155606407323,last_accepted_winner,fundamental,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,e535c269408446e390521c71c4586f22,rejected,2,TSLA,0,True
0.5102974828375286,step_2_candidate_1,-0.07322654462242562,last_accepted_winner,fundamental,GeographicRegion,"[[""Article"", ""MENTIONS_REGION"", ""GeographicRegion""]]",MENTIONS_REGION,e535c269408446e390521c71c4586f22,rejected,2,TSLA,1,False
0.5263157894736842,step_3_candidate_0,-0.05720823798627006,last_accepted_winner,fundamental,MarketIndex,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",MENTIONS_MARKET_INDEX,e535c269408446e390521c71c4586f22,rejected,3,TSLA,0,False
0.551487414187643,step_3_candidate_1,-0.03203661327231122,last_accepted_winner,fundamental,CorporateAction,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",DESCRIBES_CORPORATE_ACTION,e535c269408446e390521c71c4586f22,rejected,3,TSLA,1,True
0.5537757437070938,step_4_candidate_0,-0.029748283752860427,last_accepted_winner,fundamental,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,e535c269408446e390521c71c4586f22,rejected,4,TSLA,0,False
0.5583524027459954,step_4_candidate_1,-0.02517162471395884,last_accepted_winner,fundamental,LegalAction,"[[""Article"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""]]",INVOLVES_LEGAL_ACTION,e535c269408446e390521c71c4586f22,rejected,4,TSLA,1,True
0.562929061784897,step_5_candidate_0,-0.020594965675057253,last_accepted_winner,fundamental,EarningsReport,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",HAS_EARNINGS_REPORT,e535c269408446e390521c71c4586f22,rejected,5,TSLA,0,False
0.5926773455377574,step_5_candidate_1,0.009153318077803174,last_accepted_winner,fundamental,Product,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",MENTIONS_PRODUCT,e535c269408446e390521c71c4586f22,accepted,5,TSLA,1,True
0.5240274599542334,step_1_candidate_0,0.0022883295194507935,baseline_article_embedding,event_driven,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,ba2b7b9d22bd4a8589ad2e97c5cb8f20,accepted,1,TSLA,0,True
0.45080091533180777,step_1_candidate_1,-0.07093821510297482,baseline_article_embedding,event_driven,RegulatoryBody,"[[""Article"", ""ISSUED_BY"", ""RegulatoryBody""]]",ISSUED_BY,ba2b7b9d22bd4a8589ad2e97c5cb8f20,rejected,1,TSLA,1,False
0.437070938215103,step_2_candidate_0,-0.08695652173913038,last_accepted_winner,event_driven,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,ba2b7b9d22bd4a8589ad2e97c5cb8f20,rejected,2,TSLA,0,False
0.585812356979405,step_2_candidate_1,0.06178489702517165,last_accepted_winner,event_driven,Sector,"[[""Company"", ""BELONGS_TO"", ""Sector""]]",BELONGS_TO,ba2b7b9d22bd4a8589ad2e97c5cb8f20,accepted,2,TSLA,1,True
0.5926773455377574,step_3_candidate_0,0.006864988558352381,last_accepted_winner,event_driven,RegulatoryAnnouncement,"[[""RegulatoryAnnouncement"", ""ANNOUNCED_BY"", ""Company""], [""Article"", ""RELATES_TO"", ""RegulatoryAnnouncement""]]",ANNOUNCED_BY,ba2b7b9d22bd4a8589ad2e97c5cb8f20,accepted,3,TSLA,0,True
0.38443935926773454,step_3_candidate_1,-0.2013729977116705,last_accepted_winner,event_driven,MergerAcquisition,"[[""Company"", ""ANNOUNCES_M&A"", ""MergerAcquisition""]]",ANNOUNCES_M&A,ba2b7b9d22bd4a8589ad2e97c5cb8f20,rejected,3,TSLA,1,False
0.37528604118993136,step_4_candidate_0,-0.21739130434782605,last_accepted_winner,event_driven,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,ba2b7b9d22bd4a8589ad2e97c5cb8f20,rejected,4,TSLA,0,False
0.5011441647597255,step_4_candidate_1,-0.09153318077803196,last_accepted_winner,event_driven,Executive,"[[""Company"", ""HAS_EXECUTIVE"", ""Executive""]]",HAS_EXECUTIVE,ba2b7b9d22bd4a8589ad2e97c5cb8f20,rejected,4,TSLA,1,True
0.44622425629290613,step_5_candidate_0,-0.1464530892448513,last_accepted_winner,event_driven,MarketEvent,"[[""Article"", ""TRIGGERS"", ""MarketEvent""], [""Company"", ""TRIGGERS"", ""MarketEvent""], [""EconomicIndicator"", ""TRIGGERS"", ""MarketEvent""]]",TRIGGERS,ba2b7b9d22bd4a8589ad2e97c5cb8f20,rejected,5,TSLA,0,True
0.4187643020594966,step_5_candidate_1,-0.1739130434782608,last_accepted_winner,event_driven,ProductLaunch,"[[""Company"", ""ANNOUNCES_PRODUCT_LAUNCH"", ""ProductLaunch""], [""Article"", ""MENTIONS"", ""ProductLaunch""]]",ANNOUNCES_PRODUCT_LAUNCH,ba2b7b9d22bd4a8589ad2e97c5cb8f20,rejected,5,TSLA,1,False
0.5240274599542335,step_1_candidate_0,0.0022883295194509046,baseline_article_embedding,fundamental,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,84ae77b00c1c4326a1717882d9a9914b,rejected,1,TSLA,0,False
0.5881006864988558,step_1_candidate_1,0.06636155606407323,baseline_article_embedding,fundamental,RegulatoryBody,"[[""Article"", ""ISSUED_BY"", ""RegulatoryBody""]]",ISSUED_BY,84ae77b00c1c4326a1717882d9a9914b,accepted,1,TSLA,1,True
0.41189931350114417,step_2_candidate_0,-0.17620137299771166,last_accepted_winner,fundamental,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,84ae77b00c1c4326a1717882d9a9914b,rejected,2,TSLA,0,True
0.4050343249427918,step_2_candidate_1,-0.18306636155606404,last_accepted_winner,fundamental,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,84ae77b00c1c4326a1717882d9a9914b,rejected,2,TSLA,1,False
0.3981693363844394,step_3_candidate_0,-0.18993135011441642,last_accepted_winner,fundamental,MarketIndex,"[[""Article"", ""AFFECTS"", ""MarketIndex""]]",AFFECTS,84ae77b00c1c4326a1717882d9a9914b,rejected,3,TSLA,0,False
0.4965675057208238,step_3_candidate_1,-0.09153318077803202,last_accepted_winner,fundamental,CorporateAction,"[[""Article"", ""TRIGGERS"", ""CorporateAction""], [""Company"", ""TRIGGERS"", ""CorporateAction""]]",TRIGGERS,84ae77b00c1c4326a1717882d9a9914b,rejected,3,TSLA,1,True
0.4553775743707094,step_1_candidate_0,-0.19450800915331795,baseline_article_embedding,default,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,643f3dd865c347ed823f7e2419bbbf5a,rejected,1,TSLA,0,False
0.5652173913043478,step_1_candidate_1,-0.08466819221967958,baseline_article_embedding,default,EarningsReport,"[[""Company"", ""HAS_EARNINGS"", ""EarningsReport""]]",HAS_EARNINGS,643f3dd865c347ed823f7e2419bbbf5a,accepted,1,TSLA,1,True
0.562929061784897,step_2_candidate_0,-0.0022883295194507935,last_accepted_winner,default,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY,643f3dd865c347ed823f7e2419bbbf5a,rejected,2,TSLA,0,False
0.5881006864988558,step_2_candidate_1,0.022883295194508046,last_accepted_winner,default,RegulatoryAnnouncement,"[[""Company"", ""HAS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",HAS_REGULATORY_ANNOUNCEMENT,643f3dd865c347ed823f7e2419bbbf5a,accepted,2,TSLA,1,True
0.4485125858123569,step_3_candidate_0,-0.1395881006864989,last_accepted_winner,default,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,643f3dd865c347ed823f7e2419bbbf5a,rejected,3,TSLA,0,False
0.540045766590389,step_3_candidate_1,-0.048054919908466776,last_accepted_winner,default,GeographicRegion,"[[""Company"", ""OPERATES_IN"", ""GeographicRegion""]]",OPERATES_IN,643f3dd865c347ed823f7e2419bbbf5a,rejected,3,TSLA,1,True
0.3981693363844394,step_1_candidate_0,-0.160183066361556,baseline_article_embedding,fundamental,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,5cbad7683bf74a57b8056a6d01866ea1,rejected,1,TSLA,0,False
0.5835240274599544,step_1_candidate_1,0.02517162471395895,baseline_article_embedding,fundamental,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,5cbad7683bf74a57b8056a6d01866ea1,accepted,1,TSLA,1,True
0.45995423340961095,step_2_candidate_0,-0.1235697940503434,last_accepted_winner,fundamental,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,5cbad7683bf74a57b8056a6d01866ea1,rejected,2,TSLA,0,True
0.37986270022883295,step_2_candidate_1,-0.2036613272311214,last_accepted_winner,fundamental,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,5cbad7683bf74a57b8056a6d01866ea1,rejected,2,TSLA,1,False
0.5446224256292906,step_3_candidate_0,-0.03890160183066371,last_accepted_winner,fundamental,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,5cbad7683bf74a57b8056a6d01866ea1,rejected,3,TSLA,0,True
0.49427917620137296,step_3_candidate_1,-0.08924485125858139,last_accepted_winner,fundamental,CorporateAction,"[[""Article"", ""TRIGGERS"", ""CorporateAction""], [""Company"", ""TRIGGERS"", ""CorporateAction""]]",TRIGGERS,5cbad7683bf74a57b8056a6d01866ea1,rejected,3,TSLA,1,False
0.5446224256292906,step_4_candidate_0,-0.03890160183066371,last_accepted_winner,fundamental,MarketEvent,"[[""Article"", ""TRIGGERS_MARKET_EVENT"", ""MarketEvent""]]",TRIGGERS_MARKET_EVENT,5cbad7683bf74a57b8056a6d01866ea1,rejected,4,TSLA,0,True
0.471395881006865,step_4_candidate_1,-0.11212814645308933,last_accepted_winner,fundamental,EarningsReport,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",HAS_EARNINGS_REPORT,5cbad7683bf74a57b8056a6d01866ea1,rejected,4,TSLA,1,False
0.505720823798627,step_5_candidate_0,-0.07780320366132731,last_accepted_winner,fundamental,MarketIndex,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",MENTIONS_MARKET_INDEX,5cbad7683bf74a57b8056a6d01866ea1,rejected,5,TSLA,0,True
0.482837528604119,step_5_candidate_1,-0.10068649885583536,last_accepted_winner,fundamental,CorporateAction,"[[""Article"", ""MENTIONS_CORPORATE_ACTION"", ""CorporateAction""]]",MENTIONS_CORPORATE_ACTION,5cbad7683bf74a57b8056a6d01866ea1,rejected,5,TSLA,1,False
0.5835240274599542,step_1_candidate_0,0.06178489702517165,baseline_article_embedding,event_driven,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,a0bc392a67a546169e61bac5718d5136,accepted,1,TSLA,0,True
0.5080091533180777,step_1_candidate_1,-0.013729977116704872,baseline_article_embedding,event_driven,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,a0bc392a67a546169e61bac5718d5136,rejected,1,TSLA,1,False
0.4897025171624714,step_2_candidate_0,-0.09382151029748287,last_accepted_winner,event_driven,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,a0bc392a67a546169e61bac5718d5136,rejected,2,TSLA,0,True
0.4736842105263158,step_2_candidate_1,-0.10983981693363842,last_accepted_winner,event_driven,RegulatoryAnnouncement,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",MENTIONS_REGULATORY_ANNOUNCEMENT,a0bc392a67a546169e61bac5718d5136,rejected,2,TSLA,1,False
0.45766590389016015,step_3_candidate_0,-0.1258581235697941,last_accepted_winner,event_driven,Sector,"[[""Company"", ""BELONGS_TO"", ""Sector""]]",BELONGS_TO,a0bc392a67a546169e61bac5718d5136,rejected,3,TSLA,0,True
0.38215102974828374,step_3_candidate_1,-0.2013729977116705,last_accepted_winner,event_driven,CorporateAction,"[[""Article"", ""TRIGGERS"", ""CorporateAction""], [""Company"", ""TRIGGERS"", ""CorporateAction""]]",TRIGGERS,a0bc392a67a546169e61bac5718d5136,rejected,3,TSLA,1,False
0.3707093821510298,step_1_candidate_0,-0.18764302059496563,baseline_article_embedding,event_driven,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,ae9ec49cc46e460dbe94c264c6a71a02,rejected,1,TSLA,0,False
0.5537757437070938,step_1_candidate_1,-0.004576659038901587,baseline_article_embedding,event_driven,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,ae9ec49cc46e460dbe94c264c6a71a02,accepted,1,TSLA,1,True
0.38672768878718533,step_2_candidate_0,-0.16704805491990848,last_accepted_winner,event_driven,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,ae9ec49cc46e460dbe94c264c6a71a02,rejected,2,TSLA,0,False
0.4919908466819222,step_2_candidate_1,-0.06178489702517159,last_accepted_winner,event_driven,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,ae9ec49cc46e460dbe94c264c6a71a02,rejected,2,TSLA,1,True
0.5011441647597255,step_3_candidate_0,-0.05263157894736836,last_accepted_winner,event_driven,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,ae9ec49cc46e460dbe94c264c6a71a02,rejected,3,TSLA,0,False
0.5743707093821511,step_3_candidate_1,0.020594965675057253,last_accepted_winner,event_driven,MarketIndex,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",MENTIONS_MARKET_INDEX,ae9ec49cc46e460dbe94c264c6a71a02,accepted,3,TSLA,1,True
0.5583524027459954,step_4_candidate_0,-0.016018306636155666,last_accepted_winner,event_driven,CorporateAction,"[[""Article"", ""MENTIONS_CORPORATE_ACTION"", ""CorporateAction""]]",MENTIONS_CORPORATE_ACTION,ae9ec49cc46e460dbe94c264c6a71a02,rejected,4,TSLA,0,True
0.40274599542334094,step_4_candidate_1,-0.17162471395881013,last_accepted_winner,event_driven,EarningsReport,"[[""Article"", ""MENTIONS_EARNINGS_REPORT"", ""EarningsReport""]]",MENTIONS_EARNINGS_REPORT,ae9ec49cc46e460dbe94c264c6a71a02,rejected,4,TSLA,1,False
0.4691075514874142,step_5_candidate_0,-0.10526315789473689,last_accepted_winner,event_driven,Executive,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",MENTIONS_EXECUTIVE,ae9ec49cc46e460dbe94c264c6a71a02,rejected,5,TSLA,0,False
0.5102974828375286,step_5_candidate_1,-0.06407322654462244,last_accepted_winner,event_driven,Product,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",MENTIONS_PRODUCT,ae9ec49cc46e460dbe94c264c6a71a02,rejected,5,TSLA,1,True
0.49885583524027466,step_1_candidate_0,-0.022883295194507935,baseline_article_embedding,default,EconomicIndicator,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",REFERENCES,6e63ca86c17a4c2aa1906440695c434a,rejected,1,TSLA,0,False
0.5423340961098398,step_1_candidate_1,0.020594965675057253,baseline_article_embedding,default,RegulatoryBody,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",MENTIONS_REGULATORY_BODY,6e63ca86c17a4c2aa1906440695c434a,accepted,1,TSLA,1,True
0.41647597254004576,step_2_candidate_0,-0.1258581235697941,last_accepted_winner,default,CreditRating,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",HAS_CREDIT_RATING,6e63ca86c17a4c2aa1906440695c434a,rejected,2,TSLA,0,False
0.46910755148741423,step_2_candidate_1,-0.07322654462242562,last_accepted_winner,default,GeographicRegion,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",LOCATED_IN,6e63ca86c17a4c2aa1906440695c434a,rejected,2,TSLA,1,True
0.5034324942791761,step_3_candidate_0,-0.03890160183066371,last_accepted_winner,default,Industry,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",OPERATES_IN,6e63ca86c17a4c2aa1906440695c434a,rejected,3,TSLA,0,False
0.505720823798627,step_3_candidate_1,-0.03661327231121281,last_accepted_winner,default,CorporateAction,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",DESCRIBES_CORPORATE_ACTION,6e63ca86c17a4c2aa1906440695c434a,rejected,3,TSLA,1,True
0.5217391304347827,step_4_candidate_0,-0.020594965675057142,last_accepted_winner,default,MarketIndex,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",MENTIONS_MARKET_INDEX,6e63ca86c17a4c2aa1906440695c434a,rejected,4,TSLA,0,True
