step,variant,candidate_tag,node,relationship,patterns,auc,delta_auc,delta_reference,status,run_id,evolution_prompt
7,1,step_7_candidate_1,Competitor,COMPETES_WITH,"[[""Company"", ""COMPETES_WITH"", ""Competitor""]]",0.49199084668192217,-0.11670480549199092,last_accepted_winner,rejected,97ce828d90464f0d904d89e7107e01f8,event_driven
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.49199084668192217,-0.029748283752860427,baseline_article_embedding,rejected,7cf7a61f42204e9ab62bcf14d1c698f2,default
1,1,step_1_candidate_1,RegulatoryBody,ISSUED_BY,"[[""Article"", ""ISSUED_BY"", ""RegulatoryBody""]]",0.5446224256292906,0.022883295194508046,baseline_article_embedding,accepted,7cf7a61f42204e9ab62bcf14d1c698f2,default
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.5789473684210527,0.034324942791762014,last_accepted_winner,accepted,7cf7a61f42204e9ab62bcf14d1c698f2,default
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.4897025171624714,-0.05491990846681927,last_accepted_winner,rejected,7cf7a61f42204e9ab62bcf14d1c698f2,default
3,0,step_3_candidate_0,MarketIndex,REFERENCES,"[[""Article"", ""MENTIONS"", ""MarketIndex""]]",0.5835240274599542,0.004576659038901587,last_accepted_winner,rejected,7cf7a61f42204e9ab62bcf14d1c698f2,default
3,1,step_3_candidate_1,CorporateAction,ANNOUNCES,"[[""Company"", ""ANNOUNCES"", ""CorporateAction""], [""Article"", ""ANNOUNCES"", ""CorporateAction""]]",0.608695652173913,0.029748283752860316,last_accepted_winner,accepted,7cf7a61f42204e9ab62bcf14d1c698f2,default
4,0,step_4_candidate_0,EarningsReport,REPORTS_EARNINGS,"[[""Company"", ""REPORTS_EARNINGS"", ""EarningsReport""], [""Article"", ""REPORTS_EARNINGS"", ""EarningsReport""]]",0.5354691075514874,-0.07322654462242562,last_accepted_winner,rejected,7cf7a61f42204e9ab62bcf14d1c698f2,default
4,1,step_4_candidate_1,EconomicSector,BELONGS_TO,"[[""Company"", ""BELONGS_TO"", ""EconomicSector""]]",0.5995423340961099,-0.009153318077803063,last_accepted_winner,rejected,7cf7a61f42204e9ab62bcf14d1c698f2,default
5,0,step_5_candidate_0,EconomicEvent,REPORTS,"[[""Article"", ""REPORTS"", ""EconomicEvent""]]",0.5491990846681922,-0.05949656750572074,last_accepted_winner,rejected,7cf7a61f42204e9ab62bcf14d1c698f2,default
5,1,step_5_candidate_1,EconomicEvent,REPORTS,"[[""Article"", ""REPORTS"", ""EconomicEvent""]]",0.49885583524027455,-0.10983981693363842,last_accepted_winner,rejected,7cf7a61f42204e9ab62bcf14d1c698f2,default
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.4347826086956522,-0.08695652173913038,baseline_article_embedding,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.49427917620137296,-0.027459954233409634,baseline_article_embedding,accepted,3ccbba8ba9d84009adb2b086511b3c04,event_driven
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.6041189931350114,0.10983981693363842,last_accepted_winner,accepted,3ccbba8ba9d84009adb2b086511b3c04,event_driven
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.3958810068649885,-0.09839816933638446,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
3,0,step_3_candidate_0,CorporateAction,ANNOUNCES,"[[""Company"", ""ANNOUNCES"", ""CorporateAction""], [""Article"", ""MENTIONS"", ""CorporateAction""]]",0.4645308924485126,-0.1395881006864988,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
3,1,step_3_candidate_1,MarketIndex,MENTIONS_MARKET_INDEX,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",0.34553775743707094,-0.25858123569794045,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
4,0,step_4_candidate_0,EarningsReport,REPORTS_EARNINGS,"[[""Company"", ""REPORTS_EARNINGS"", ""EarningsReport""]]",0.43935926773455375,-0.16475972540045764,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
4,1,step_4_candidate_1,Industry,OPERATES_IN,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",0.34553775743707094,-0.25858123569794045,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
5,0,step_5_candidate_0,LegalAction,INVOLVES_LEGAL_ACTION,"[[""Article"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""], [""Company"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""]]",0.37986270022883295,-0.22425629290617843,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
5,1,step_5_candidate_1,Executive,MENTIONS_EXECUTIVE,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",0.3386727688787185,-0.2654462242562929,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
6,0,step_6_candidate_0,MarketCap,HAS_MARKET_CAP,"[[""Company"", ""HAS_MARKET_CAP"", ""MarketCap""]]",0.425629290617849,-0.1784897025171624,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
6,1,step_6_candidate_1,Dividend,ANNOUNCES_DIVIDEND,"[[""Company"", ""ANNOUNCES_DIVIDEND"", ""Dividend""]]",0.3890160183066361,-0.21510297482837526,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
7,0,step_7_candidate_0,Product,MENTIONS_PRODUCT,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",0.2929061784897025,-0.31121281464530887,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
7,1,step_7_candidate_1,MarketEvent,MENTIONS_MARKET_EVENT,"[[""Article"", ""MENTIONS_MARKET_EVENT"", ""MarketEvent""]]",0.4622425629290618,-0.1418764302059496,last_accepted_winner,rejected,3ccbba8ba9d84009adb2b086511b3c04,event_driven
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.517162471395881,-0.004576659038901587,baseline_article_embedding,rejected,e535c269408446e390521c71c4586f22,fundamental
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5835240274599542,0.06178489702517165,baseline_article_embedding,accepted,e535c269408446e390521c71c4586f22,fundamental
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.517162471395881,-0.06636155606407323,last_accepted_winner,rejected,e535c269408446e390521c71c4586f22,fundamental
2,1,step_2_candidate_1,GeographicRegion,MENTIONS_REGION,"[[""Article"", ""MENTIONS_REGION"", ""GeographicRegion""]]",0.5102974828375286,-0.07322654462242562,last_accepted_winner,rejected,e535c269408446e390521c71c4586f22,fundamental
3,0,step_3_candidate_0,MarketIndex,MENTIONS_MARKET_INDEX,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",0.5263157894736842,-0.05720823798627006,last_accepted_winner,rejected,e535c269408446e390521c71c4586f22,fundamental
3,1,step_3_candidate_1,CorporateAction,DESCRIBES_CORPORATE_ACTION,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",0.551487414187643,-0.03203661327231122,last_accepted_winner,rejected,e535c269408446e390521c71c4586f22,fundamental
4,0,step_4_candidate_0,Industry,OPERATES_IN,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",0.5537757437070938,-0.029748283752860427,last_accepted_winner,rejected,e535c269408446e390521c71c4586f22,fundamental
4,1,step_4_candidate_1,LegalAction,INVOLVES_LEGAL_ACTION,"[[""Article"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""]]",0.5583524027459954,-0.02517162471395884,last_accepted_winner,rejected,e535c269408446e390521c71c4586f22,fundamental
5,0,step_5_candidate_0,EarningsReport,HAS_EARNINGS_REPORT,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",0.562929061784897,-0.020594965675057253,last_accepted_winner,rejected,e535c269408446e390521c71c4586f22,fundamental
5,1,step_5_candidate_1,Product,MENTIONS_PRODUCT,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",0.5926773455377574,0.009153318077803174,last_accepted_winner,accepted,e535c269408446e390521c71c4586f22,fundamental
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.5240274599542334,0.0022883295194507935,baseline_article_embedding,accepted,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
1,1,step_1_candidate_1,RegulatoryBody,ISSUED_BY,"[[""Article"", ""ISSUED_BY"", ""RegulatoryBody""]]",0.45080091533180777,-0.07093821510297482,baseline_article_embedding,rejected,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.437070938215103,-0.08695652173913038,last_accepted_winner,rejected,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
2,1,step_2_candidate_1,Sector,BELONGS_TO,"[[""Company"", ""BELONGS_TO"", ""Sector""]]",0.585812356979405,0.06178489702517165,last_accepted_winner,accepted,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
3,0,step_3_candidate_0,RegulatoryAnnouncement,ANNOUNCED_BY,"[[""RegulatoryAnnouncement"", ""ANNOUNCED_BY"", ""Company""], [""Article"", ""RELATES_TO"", ""RegulatoryAnnouncement""]]",0.5926773455377574,0.006864988558352381,last_accepted_winner,accepted,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
3,1,step_3_candidate_1,MergerAcquisition,ANNOUNCES_M&A,"[[""Company"", ""ANNOUNCES_M&A"", ""MergerAcquisition""]]",0.38443935926773454,-0.2013729977116705,last_accepted_winner,rejected,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
4,0,step_4_candidate_0,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.37528604118993136,-0.21739130434782605,last_accepted_winner,rejected,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
4,1,step_4_candidate_1,Executive,HAS_EXECUTIVE,"[[""Company"", ""HAS_EXECUTIVE"", ""Executive""]]",0.5011441647597255,-0.09153318077803196,last_accepted_winner,rejected,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
5,0,step_5_candidate_0,MarketEvent,TRIGGERS,"[[""Article"", ""TRIGGERS"", ""MarketEvent""], [""Company"", ""TRIGGERS"", ""MarketEvent""], [""EconomicIndicator"", ""TRIGGERS"", ""MarketEvent""]]",0.44622425629290613,-0.1464530892448513,last_accepted_winner,rejected,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
5,1,step_5_candidate_1,ProductLaunch,ANNOUNCES_PRODUCT_LAUNCH,"[[""Company"", ""ANNOUNCES_PRODUCT_LAUNCH"", ""ProductLaunch""], [""Article"", ""MENTIONS"", ""ProductLaunch""]]",0.4187643020594966,-0.1739130434782608,last_accepted_winner,rejected,ba2b7b9d22bd4a8589ad2e97c5cb8f20,event_driven
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.5240274599542335,0.0022883295194509046,baseline_article_embedding,rejected,84ae77b00c1c4326a1717882d9a9914b,fundamental
1,1,step_1_candidate_1,RegulatoryBody,ISSUED_BY,"[[""Article"", ""ISSUED_BY"", ""RegulatoryBody""]]",0.5881006864988558,0.06636155606407323,baseline_article_embedding,accepted,84ae77b00c1c4326a1717882d9a9914b,fundamental
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.41189931350114417,-0.17620137299771166,last_accepted_winner,rejected,84ae77b00c1c4326a1717882d9a9914b,fundamental
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.4050343249427918,-0.18306636155606404,last_accepted_winner,rejected,84ae77b00c1c4326a1717882d9a9914b,fundamental
3,0,step_3_candidate_0,MarketIndex,AFFECTS,"[[""Article"", ""AFFECTS"", ""MarketIndex""]]",0.3981693363844394,-0.18993135011441642,last_accepted_winner,rejected,84ae77b00c1c4326a1717882d9a9914b,fundamental
3,1,step_3_candidate_1,CorporateAction,TRIGGERS,"[[""Article"", ""TRIGGERS"", ""CorporateAction""], [""Company"", ""TRIGGERS"", ""CorporateAction""]]",0.4965675057208238,-0.09153318077803202,last_accepted_winner,rejected,84ae77b00c1c4326a1717882d9a9914b,fundamental
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.4553775743707094,-0.19450800915331795,baseline_article_embedding,rejected,643f3dd865c347ed823f7e2419bbbf5a,default
1,1,step_1_candidate_1,EarningsReport,HAS_EARNINGS,"[[""Company"", ""HAS_EARNINGS"", ""EarningsReport""]]",0.5652173913043478,-0.08466819221967958,baseline_article_embedding,accepted,643f3dd865c347ed823f7e2419bbbf5a,default
2,0,step_2_candidate_0,RegulatoryBody,MENTIONS_REGULATORY,"[[""Article"", ""MENTIONS_REGULATORY"", ""RegulatoryBody""]]",0.562929061784897,-0.0022883295194507935,last_accepted_winner,rejected,643f3dd865c347ed823f7e2419bbbf5a,default
2,1,step_2_candidate_1,RegulatoryAnnouncement,HAS_REGULATORY_ANNOUNCEMENT,"[[""Company"", ""HAS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",0.5881006864988558,0.022883295194508046,last_accepted_winner,accepted,643f3dd865c347ed823f7e2419bbbf5a,default
3,0,step_3_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.4485125858123569,-0.1395881006864989,last_accepted_winner,rejected,643f3dd865c347ed823f7e2419bbbf5a,default
3,1,step_3_candidate_1,GeographicRegion,OPERATES_IN,"[[""Company"", ""OPERATES_IN"", ""GeographicRegion""]]",0.540045766590389,-0.048054919908466776,last_accepted_winner,rejected,643f3dd865c347ed823f7e2419bbbf5a,default
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.3981693363844394,-0.160183066361556,baseline_article_embedding,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5835240274599544,0.02517162471395895,baseline_article_embedding,accepted,5cbad7683bf74a57b8056a6d01866ea1,fundamental
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.45995423340961095,-0.1235697940503434,last_accepted_winner,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.37986270022883295,-0.2036613272311214,last_accepted_winner,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
3,0,step_3_candidate_0,Industry,OPERATES_IN,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",0.5446224256292906,-0.03890160183066371,last_accepted_winner,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
3,1,step_3_candidate_1,CorporateAction,TRIGGERS,"[[""Article"", ""TRIGGERS"", ""CorporateAction""], [""Company"", ""TRIGGERS"", ""CorporateAction""]]",0.49427917620137296,-0.08924485125858139,last_accepted_winner,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
4,0,step_4_candidate_0,MarketEvent,TRIGGERS_MARKET_EVENT,"[[""Article"", ""TRIGGERS_MARKET_EVENT"", ""MarketEvent""]]",0.5446224256292906,-0.03890160183066371,last_accepted_winner,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
4,1,step_4_candidate_1,EarningsReport,HAS_EARNINGS_REPORT,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",0.471395881006865,-0.11212814645308933,last_accepted_winner,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
5,0,step_5_candidate_0,MarketIndex,MENTIONS_MARKET_INDEX,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",0.505720823798627,-0.07780320366132731,last_accepted_winner,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
5,1,step_5_candidate_1,CorporateAction,MENTIONS_CORPORATE_ACTION,"[[""Article"", ""MENTIONS_CORPORATE_ACTION"", ""CorporateAction""]]",0.482837528604119,-0.10068649885583536,last_accepted_winner,rejected,5cbad7683bf74a57b8056a6d01866ea1,fundamental
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.5835240274599542,0.06178489702517165,baseline_article_embedding,accepted,a0bc392a67a546169e61bac5718d5136,event_driven
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5080091533180777,-0.013729977116704872,baseline_article_embedding,rejected,a0bc392a67a546169e61bac5718d5136,event_driven
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.4897025171624714,-0.09382151029748287,last_accepted_winner,rejected,a0bc392a67a546169e61bac5718d5136,event_driven
2,1,step_2_candidate_1,RegulatoryAnnouncement,MENTIONS_REGULATORY_ANNOUNCEMENT,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",0.4736842105263158,-0.10983981693363842,last_accepted_winner,rejected,a0bc392a67a546169e61bac5718d5136,event_driven
3,0,step_3_candidate_0,Sector,BELONGS_TO,"[[""Company"", ""BELONGS_TO"", ""Sector""]]",0.45766590389016015,-0.1258581235697941,last_accepted_winner,rejected,a0bc392a67a546169e61bac5718d5136,event_driven
3,1,step_3_candidate_1,CorporateAction,TRIGGERS,"[[""Article"", ""TRIGGERS"", ""CorporateAction""], [""Company"", ""TRIGGERS"", ""CorporateAction""]]",0.38215102974828374,-0.2013729977116705,last_accepted_winner,rejected,a0bc392a67a546169e61bac5718d5136,event_driven
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.3707093821510298,-0.18764302059496563,baseline_article_embedding,rejected,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5537757437070938,-0.004576659038901587,baseline_article_embedding,accepted,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.38672768878718533,-0.16704805491990848,last_accepted_winner,rejected,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.4919908466819222,-0.06178489702517159,last_accepted_winner,rejected,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
3,0,step_3_candidate_0,Industry,OPERATES_IN,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",0.5011441647597255,-0.05263157894736836,last_accepted_winner,rejected,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
3,1,step_3_candidate_1,MarketIndex,MENTIONS_MARKET_INDEX,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",0.5743707093821511,0.020594965675057253,last_accepted_winner,accepted,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
4,0,step_4_candidate_0,CorporateAction,MENTIONS_CORPORATE_ACTION,"[[""Article"", ""MENTIONS_CORPORATE_ACTION"", ""CorporateAction""]]",0.5583524027459954,-0.016018306636155666,last_accepted_winner,rejected,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
4,1,step_4_candidate_1,EarningsReport,MENTIONS_EARNINGS_REPORT,"[[""Article"", ""MENTIONS_EARNINGS_REPORT"", ""EarningsReport""]]",0.40274599542334094,-0.17162471395881013,last_accepted_winner,rejected,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
5,0,step_5_candidate_0,Executive,MENTIONS_EXECUTIVE,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",0.4691075514874142,-0.10526315789473689,last_accepted_winner,rejected,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
5,1,step_5_candidate_1,Product,MENTIONS_PRODUCT,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",0.5102974828375286,-0.06407322654462244,last_accepted_winner,rejected,ae9ec49cc46e460dbe94c264c6a71a02,event_driven
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.49885583524027466,-0.022883295194507935,baseline_article_embedding,rejected,6e63ca86c17a4c2aa1906440695c434a,default
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5423340961098398,0.020594965675057253,baseline_article_embedding,accepted,6e63ca86c17a4c2aa1906440695c434a,default
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.41647597254004576,-0.1258581235697941,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.46910755148741423,-0.07322654462242562,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
3,0,step_3_candidate_0,Industry,OPERATES_IN,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",0.5034324942791761,-0.03890160183066371,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
3,1,step_3_candidate_1,CorporateAction,DESCRIBES_CORPORATE_ACTION,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",0.505720823798627,-0.03661327231121281,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
4,0,step_4_candidate_0,MarketIndex,MENTIONS_MARKET_INDEX,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",0.5217391304347827,-0.020594965675057142,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
4,1,step_4_candidate_1,LegalAction,INVOLVES_LEGAL_ACTION,"[[""Article"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""]]",0.49427917620137296,-0.04805491990846689,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
5,0,step_5_candidate_0,LegalEntity,MENTIONS_LEGAL_ENTITY,"[[""Article"", ""MENTIONS_LEGAL_ENTITY"", ""LegalEntity""]]",0.4553775743707094,-0.08695652173913043,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
5,1,step_5_candidate_1,Product,MENTIONS_PRODUCT,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",0.551487414187643,0.009153318077803174,last_accepted_winner,accepted,6e63ca86c17a4c2aa1906440695c434a,default
6,0,step_6_candidate_0,Executive,MENTIONS_EXECUTIVE,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",0.4805491990846682,-0.07093821510297482,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
6,1,step_6_candidate_1,MarketEvent,MENTIONS_MARKET_EVENT,"[[""Article"", ""MENTIONS_MARKET_EVENT"", ""MarketEvent""]]",0.4210526315789474,-0.13043478260869562,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
7,0,step_7_candidate_0,EarningsReport,MENTIONS_EARNINGS_REPORT,"[[""Article"", ""MENTIONS_EARNINGS_REPORT"", ""EarningsReport""]]",0.5720823798627002,0.020594965675057142,last_accepted_winner,accepted,6e63ca86c17a4c2aa1906440695c434a,default
7,1,step_7_candidate_1,MarketCap,HAS_MARKET_CAP,"[[""Company"", ""HAS_MARKET_CAP"", ""MarketCap""]]",0.4897025171624714,-0.06178489702517165,last_accepted_winner,rejected,6e63ca86c17a4c2aa1906440695c434a,default
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.5148741418764302,-0.13501144164759715,baseline_article_embedding,rejected,6055b67989884f84a004ab63b7e3a637,event_driven
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5720823798627002,-0.0778032036613272,baseline_article_embedding,accepted,6055b67989884f84a004ab63b7e3a637,event_driven
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.5423340961098397,-0.029748283752860427,last_accepted_winner,rejected,6055b67989884f84a004ab63b7e3a637,event_driven
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.4759725400457666,-0.09610983981693355,last_accepted_winner,rejected,6055b67989884f84a004ab63b7e3a637,event_driven
3,0,step_3_candidate_0,MarketIndex,MENTIONS_MARKET_INDEX,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",0.49885583524027455,-0.07322654462242562,last_accepted_winner,rejected,6055b67989884f84a004ab63b7e3a637,event_driven
3,1,step_3_candidate_1,CorporateAction,MENTIONS_CORPORATE_ACTION,"[[""Article"", ""MENTIONS_CORPORATE_ACTION"", ""CorporateAction""]]",0.517162471395881,-0.054919908466819156,last_accepted_winner,rejected,6055b67989884f84a004ab63b7e3a637,event_driven
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.5629290617848971,0.041189931350114506,baseline_article_embedding,accepted,29780cc56f64445aabf283e6eee5d9e4,fundamental
1,1,step_1_candidate_1,EarningsReport,HAS_EARNINGS,"[[""Company"", ""HAS_EARNINGS"", ""EarningsReport""]]",0.5560640732265445,0.0343249427917619,baseline_article_embedding,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
